,state_name:,county:,5/16,5/17
4629,IN,Warren,1,1
4630,IN,Warrick,24,24
4631,IN,Wayne,5,5
4632,IN,Whitley,2,2
4633,KS,Bourbon,1,1
4634,KS,Coffey,8,8
4635,KS,Cowley,1,1
4636,KS,Crawford,1,1
4637,KS,Johnson,56,56
4638,KS,Leavenworth,6,6
4639,KS,Montgomery,2,2
4640,KS,Saline,2,2
4641,KS,Sedgwick,20,20
4642,KS,Shawnee,5,5
4643,KS,Sumner,1,1
4644,KS,Unassigned,0,0
4645,KS,Wyandotte,70,70
4646,KY,Anderson,1,1
4647,KY,Boone,8,8
4648,KY,Bourbon,1,1
4649,KY,Boyd,3,3
4650,KY,Bullitt,4,4
4651,KY,Calloway,1,1
4652,KY,Campbell,10,10
4653,KY,Christian,3,3
4654,KY,Daviess,4,4
4655,KY,Fayette,12,12
4656,KY,Grant,3,3
4657,KY,Hopkins,27,27
4658,KY,Jefferson,117,117
4659,KY,Kenton,30,30
4660,KY,Madison,1,1
4661,KY,McCracken,2,2
4662,KY,McLean,1,1
4663,KY,Pulaski,2,2
4664,KY,Simpson,2,2
4665,KY,Unassigned,0,0
4666,KY,Woodford,0,0
4667,LA,Acadia,11,11
4668,LA,Allen,10,10
4669,LA,Ascension,49,49
4670,LA,Assumption,11,11
4671,LA,Avoyelles,9,9
4672,LA,Beauregard,4,4
4673,LA,Bienville,20,20
4674,LA,Bossier,23,23
4675,LA,Caddo,155,155
4676,LA,Calcasieu,40,40
4677,LA,Catahoula,3,3
4678,LA,Claiborne,10,10
4679,LA,Concordia,4,4
4680,LA,De Soto,15,15
4681,LA,East Baton Rouge,208,208
4682,LA,East Feliciana,22,22
4683,LA,Franklin,8,8
4684,LA,Iberia,32,32
4685,LA,Iberville,38,38
4686,LA,Jefferson,427,427
4687,LA,Jefferson Davis,6,6
4688,LA,Lafayette,23,23
4689,LA,Lafourche,63,63
4690,LA,Livingston,24,24
4691,LA,Morehouse,5,5
4692,LA,Orleans,495,495
4693,LA,Ouachita,31,31
4694,LA,Unassigned,66,66
4695,LA,Plaquemines,16,16
4696,LA,Pointe Coupee,20,20
4697,LA,Rapides,14,14
4698,LA,Red River,6,6
4699,LA,St. Bernard,18,18
4700,LA,St. Charles,41,41
4701,LA,St. James,23,23
4702,LA,St. John the Baptist,77,77
4703,LA,St. Landry,51,51
4704,LA,St. Martin,22,22
4705,LA,St. Mary,29,29
4706,LA,St. Tammany,142,142
4707,LA,Tangipahoa,31,31
4708,LA,Terrebonne,43,43
4709,LA,Union,14,14
4710,LA,Vermilion,3,3
4711,LA,Washington,32,32
4712,LA,Webster,5,5
4713,LA,West Baton Rouge,30,30
4714,LA,Winn,2,2
4715,MA,Barnstable,90,90
4716,MA,Berkshire,37,37
4717,MA,Bristol,313,313
4718,MA,Dukes and Nantucket,1,1
4719,MA,Essex,766,766
4720,MA,Franklin,44,44
4721,MA,Hampden,506,506
4722,MA,Hampshire,69,69
4723,MA,Middlesex,1370,1370
4724,MA,Norfolk,719,719
4725,MA,Plymouth,455,455
4726,MA,Suffolk,778,778
4727,MA,Unassigned,3,3
4728,MA,Worcester,554,554
4729,MD,Anne Arundel,141,142
4730,MD,Baltimore,240,250
4731,MD,Baltimore City,200,203
4732,MD,Calvert,13,13
4733,MD,Carroll,66,67
4734,MD,Cecil,17,17
4735,MD,Charles,62,62
4736,MD,Frederick,89,90
4737,MD,Harford,33,34
4738,MD,Howard,43,43
4739,MD,Montgomery,461,475
4740,MD,Prince Georges,420,429
4741,MD,Talbot,1,1
4742,MD,Washington,9,9
4743,MD,Wicomico,20,21
4744,ME,Cumberland,35,35
4745,ME,Kennebec,8,8
4746,ME,Sagadahoc,0,0
4747,ME,Waldo,14,14
4748,ME,York,8,8
4749,MI,Berrien,28,28
4750,MI,Branch,2,2
4751,MI,Calhoun,18,18
4752,MI,Cass,2,2
4753,MI,Cheboygan,1,1
4754,MI,Clare,2,2
4755,MI,Clinton,10,10
4756,MI,Crawford,4,4
4757,MI,Delta,2,2
4758,MI,Dickinson,2,2
4759,MI,Eaton,6,6
4760,MI,Emmet,2,2
4761,MI,Genesee,230,230
4762,MI,Gogebic,1,1
4763,MI,Grand Traverse,5,5
4764,MI,Hillsdale,23,23
4765,MI,Ingham,21,21
4766,MI,Ionia,3,3
4767,MI,Iosco,8,8
4768,MI,Isabella,7,7
4769,MI,Jackson,26,26
4770,MI,Kalamazoo,42,42
4771,MI,Kalkaska,2,2
4772,MI,Kent,54,54
4773,MI,Lapeer,30,30
4774,MI,Livingston,25,25
4775,MI,Macomb,739,739
4776,MI,Marquette,10,10
4777,MI,Mecosta,2,2
4778,MI,Michigan Department of Corrections (MDOC),56,56
4779,MI,Midland,8,8
4780,MI,Missaukee,1,1
4781,MI,Monroe,18,18
4782,MI,Montcalm,1,1
4783,MI,Muskegon,23,23
4784,MI,Oakland,910,910
4785,MI,Oceana,2,2
4786,MI,Otsego,10,10
4787,MI,Ottawa,24,24
4788,MI,Out of State,0,0
4789,MI,Saginaw,97,97
4790,MI,Sanilac,5,5
4791,MI,St. Clair,30,30
4792,MI,Tuscola,18,18
4793,MI,Unassigned,1,1
4794,MI,Van Buren,5,5
4795,MI,Washtenaw,88,88
4796,MI,Wayne--Non Detroit,957,957
4797,MI,Wayne--Detroit,1255,1255
4798,MI,Wexford,2,2
4799,Military,Air Force,1,1
4800,Military,Army,2,2
4801,Military,Navy,9,9
4802,Military,Unassigned,15,15
4803,MN,Brown,2,2
4804,MN,Chisago,1,1
4805,MN,Dakota,18,18
4806,MN,Hennepin,454,454
4807,MN,Martin,5,5
4808,MN,Nicollet,2,2
4809,MN,Olmsted,9,9
4810,MN,Ramsey,67,67
4811,MN,Scott,1,1
4812,MN,St. Louis,12,12
4813,MN,Washington,18,18
4814,MN,Wilkin,3,3
4815,MN,Winona,15,15
4816,MN,Wright,1,1
4817,MO,Boone,1,1
4818,MO,Buchanan,2,2
4819,MO,Callaway,1,1
4820,MO,Camden,1,1
4821,MO,Cape Girardeau,2,2
4822,MO,Carter,1,1
4823,MO,Cass,8,8
4824,MO,Clay,1,1
4825,MO,Cole,1,1
4826,MO,Franklin,14,14
4827,MO,Greene,8,8
4828,MO,Henry,1,1
4829,MO,Jackson,16,16
4830,MO,Jefferson,14,14
4831,MO,Kansas City,18,18
4832,MO,Lafayette,3,3
4833,MO,Lincoln,1,1
4834,MO,Pulaski,1,1
4835,MO,St. Charles,52,52
4836,MO,St. Francois,2,2
4837,MO,St. Louis,329,329
4838,MO,St. Louis City,96,96
4839,MO,Ste. Genevieve,1,1
4840,MO,Taney,2,2
4841,MO,Unassigned,0,0
4842,MP,Unassigned,2,2
4843,MS,Adams,15,15
4844,MS,Amite,0,0
4845,MS,Bolivar,10,10
4846,MS,Chickasaw,12,12
4847,MS,Choctaw,2,2
4848,MS,Clarke,12,12
4849,MS,Coahoma,3,3
4850,MS,DeSoto,5,5
4851,MS,Forrest,26,26
4852,MS,Hancock,10,10
4853,MS,Harrison,6,6
4854,MS,Hinds,22,22
4855,MS,Holmes,20,20
4856,MS,Humphreys,5,5
4857,MS,Jackson,13,13
4858,MS,Lafayette,3,3
4859,MS,Lamar,4,4
4860,MS,Lauderdale,45,45
4861,MS,Lee,4,4
4862,MS,Leflore,22,22
4863,MS,Lincoln,18,18
4864,MS,Madison,17,17
4865,MS,Marshall,3,3
4866,MS,Monroe,23,23
4867,MS,Montgomery,1,1
4868,MS,Oktibbeha,6,6
4869,MS,Panola,2,2
4870,MS,Pearl River,26,26
4871,MS,Perry,2,2
4872,MS,Pike,11,11
4873,MS,Pontotoc,2,2
4874,MS,Rankin,6,6
4875,MS,Smith,7,7
4876,MS,Sunflower,3,3
4877,MS,Tippah,11,11
4878,MS,Tunica,2,2
4879,MS,Union,4,4
4880,MS,Washington,4,4
4881,MS,Webster,1,1
4882,MS,Wilkinson,9,9
4883,MS,Yazoo,2,2
4884,MT,Lincoln,1,1
4885,MT,Madison,1,1
4886,MT,Missoula,1,1
4887,MT,Toole,6,6
4888,NC,Bertie,3,3
4889,NC,Brunswick,2,2
4890,NC,Buncombe,4,4
4891,NC,Burke,14,14
4892,NC,Cabarrus,20,21
4893,NC,Carteret,3,3
4894,NC,Catawba,2,2
4895,NC,Cherokee,1,1
4896,NC,Columbus,18,18
4897,NC,Craven,4,4
4898,NC,Cumberland,12,12
4899,NC,Dare,1,1
4900,NC,Davidson,10,10
4901,NC,Davie,2,2
4902,NC,Durham,37,37
4903,NC,Edgecombe,7,7
4904,NC,Forsyth,7,7
4905,NC,Gaston,6,6
4906,NC,Guilford,47,47
4907,NC,Harnett,17,17
4908,NC,Henderson,38,38
4909,NC,Hertford,1,1
4910,NC,Iredell,6,6
4911,NC,Johnston,19,19
4912,NC,Jones,3,3
4913,NC,Macon,1,1
4914,NC,Mecklenburg,63,64
4915,NC,Montgomery,3,3
4916,NC,Moore,10,10
4917,NC,Nash,3,3
4918,NC,Northampton,10,10
4919,NC,Onslow,2,2
4920,NC,Orange,36,36
4921,NC,Pitt,2,2
4922,NC,Randolph,6,6
4923,NC,Richmond,2,2
4924,NC,Rockingham,2,2
4925,NC,Rowan,26,27
4926,NC,Rutherford,7,7
4927,NC,Stanly,4,4
4928,NC,Union,17,17
4929,NC,Washington,3,3
4930,NC,Wayne,15,15
4931,NC,Wilkes,1,1
4932,NC,Wilson,9,9
4933,ND,Cass,26,26
4934,ND,Emmons,1,1
4935,ND,McHenry,1,1
4936,ND,Morton,2,2
4937,ND,Stark,2,2
4938,ND,Unassigned,6,6
4939,NE,Buffalo,1,1
4940,NE,Douglas,14,14
4941,NE,Gage,3,3
4942,NE,Hall,28,28
4943,NE,Lancaster,1,1
4944,NE,Lincoln,1,1
4945,NE,Madison,3,3
4946,NE,Unassigned,53,53
4947,NH,Hillsborough-Other,11,11
4948,NH,Rockingham,53,53
4949,NH,Unassigned,39,39
4950,NJ,Atlantic,110,"""U2FsdGVkX1/bri782fB85acvxmIjId4Fd2aw7wAPHA8="""
4951,NJ,Bergen,1450,"""U2FsdGVkX18GD4fr7ScLiUKXik5IEp2e0D9grlEUmCY="""
4952,NJ,Burlington,239,"""U2FsdGVkX1/WviwISWNRyU4OGbEMJwL3UL0IQzeMW9g="""
4953,NJ,Camden,268,"""U2FsdGVkX1869Fjld9R/yM+4+MInfx8kqHM6RnbGI9E="""
4954,NJ,Cape May,41,"""U2FsdGVkX18NrxlIhoiYKo1cRkdVtgFk6SqOG8zMIB8="""
4955,NJ,Cumberland,49,"""U2FsdGVkX19NBDW88TGAp3/Mk5IE0oVyqPvFxKFhDU0="""
4956,NJ,Essex,1534,"""U2FsdGVkX19EOrXs4OnStAVkOagI272P3sbmdAmOPv0="""
4957,NJ,Gloucester,113,"""U2FsdGVkX19KlU/MgmSMHAhZ6oMeAbIOsjNj8pMK+kc="""
4958,NJ,Hudson,1045,"""U2FsdGVkX19BOkt5K1wjhxl3o+vcnWk0BAZcBIPPx7I="""
4959,NJ,Hunterdon,49,"""U2FsdGVkX184LHh36h3cm6O+CYtXR8BX9FZjO0S33g4="""
4960,NJ,Mercer,396,"""U2FsdGVkX189LD8ZO8Pf7Lrh+094v4cPqJeC/XqPNtc="""
4961,NJ,Middlesex,872,"""U2FsdGVkX19Lv41tMFohwtYNht4WVrE1qhM47+EJvTg="""
4962,NJ,Monmouth,503,"""U2FsdGVkX18LYi3WkNbKcup2G7Bnpiwg51MP/CAgnVE="""
4963,NJ,Morris,561,"""U2FsdGVkX1+xgV68TfWAcp3eNhrxyW4OJrGLRlCJKl0="""
4964,NJ,Ocean,617,"""U2FsdGVkX1+/mzItoSy71pdHn5qzm5BR1zIMgJs2AXs="""
4965,NJ,Passaic,831,"""U2FsdGVkX1/3gDQplem72wlljAp6i+u+xvkOdTWmN84="""
4966,NJ,Salem,19,"""U2FsdGVkX1/cW278DTD4I2SiNrJNxBxe+oH77FcaxLQ="""
4967,NJ,Somerset,363,"""U2FsdGVkX19nrA6SRpJmNJaguEM8E2ycQUgEnjTV6yw="""
4968,NJ,Sussex,137,"""U2FsdGVkX1/kk5b6jIXo87qhilc2l7eWqffoAkNlD6Y="""
4969,NJ,Unassigned,0,"""U2FsdGVkX19/5Cq7hNDRr7GhQUyixcAzAUWxmoh2zPo="""
4970,NJ,Union,946,"""U2FsdGVkX1+Ai238tKG/6nB04YxcWGIVeXs3r1jDPPE="""
4971,NJ,Warren,118,"""U2FsdGVkX1+G9WdyfIALKOWlOMkz75PnTDvwUiLl1f8="""
4972,NM,Bernalillo,56,56
4973,NM,Eddy,1,1
4974,NM,McKinley,73,73
4975,NM,San Juan,85,85
4976,NM,Sandoval,23,23
4977,NN,Unassigned,140,140
4978,NV,Clark,293,"""U2FsdGVkX1+HTNhP16raF5Mer55lHqlhTFF/fVR38Ug="""
4979,NV,Elko,1,"""U2FsdGVkX18oQ930+4977l42aGDFwarfRT5w0h5cFZ8="""
4980,NV,Washoe,46,"""U2FsdGVkX1+z8vFsrRPD1NnKSnopvobjblgcYu56lFg="""
4981,NY,Albany,68,"""U2FsdGVkX18n3sWBbb0LNojWL27X+ggbd1XKuAcjdFo="""
4982,NY,Broome,28,"""U2FsdGVkX1+GxyY5M9uI57QTyy1WFYnpSYk5G3/0V3c="""
4983,NY,Cayuga,1,"""U2FsdGVkX1/s3BAuqYswoL3pv+8AL6KnM13ZTkaQKLA="""
4984,NY,Chautauqua,4,"""U2FsdGVkX18rQ42csactrOZ9hmFV9E24H5LS5Dz0rRY="""
4985,NY,Chemung,1,"""U2FsdGVkX1/XVcqv5+Em6LskXyn0Pm3KD/GYmt+gYdE="""
4986,NY,Clinton,4,"""U2FsdGVkX1+kZYLr6WG05RxDGsoWwB/iznE/RzpMkdw="""
4987,NY,Columbia,26,"""U2FsdGVkX1/pXZtqQhYg+8bLBephWVsqdmMvegMIir4="""
4988,NY,Delaware,4,"""U2FsdGVkX19yW+GbSCsDb72eakTQKitsyXEeaHLZkHM="""
4989,NY,Dutchess,120,"""U2FsdGVkX1+qudIi6FuGszwWLzEa/SGoLsKNuegDfu0="""
4990,NY,Erie,420,"""U2FsdGVkX1+lY5wENF5Is9D/nri0DWUuxL+2PDcjl3U="""
4991,NY,Genesee,4,"""U2FsdGVkX18b1/kVZ2Czg8U91TO60uxTpv4mS50OW1U="""
4992,NY,Herkimer,3,"""U2FsdGVkX1+6OSwAqAx4YPZoArzQF85Ffju51RVaLH8="""
4993,NY,Livingston,7,"""U2FsdGVkX1+oINPziQ8aTkcSDW6+kfZst3Y2H5tpP/0="""
4994,NY,Madison,8,"""U2FsdGVkX1/1wN/2aT1Fh84/v2ScnAmAHh5JI5wppfQ="""
4995,NY,Monroe,167,"""U2FsdGVkX1+ZB4JKlWrtupKTY7z28orLmfaqdB8En54="""
4996,NY,Montgomery,1,"""U2FsdGVkX19VnQNCkzKfDxrVQVYLvO7h7XZHHTEo9GU="""
4997,NY,Nassau,2034,"""U2FsdGVkX1+jWl6i3b/7m9aPRuWuTFxmSVGwn8a4rpc="""
4998,NY,New York,20155,"""U2FsdGVkX18gE+qtA204PLIW2RgypHeQOY/pHRlYPv4="""
4999,NY,Niagara,50,"""U2FsdGVkX1+hj/H6JMYytHJ+ya1WHnUTBKH0jO9sxRE="""
5000,NY,Oneida,31,"""U2FsdGVkX1/LTmuV4963451gRj3IgzX47VYlnQldVAA="""
5001,NY,Onondaga,90,"""U2FsdGVkX19pjEvTSSyMkzkNXj4kLpIOeJQthJ2M8O8="""
5002,NY,Orange,408,"""U2FsdGVkX1+HmbQl+THOTOl6SPQ4olQ22loMrAo/rOg="""
5003,NY,Oswego,3,"""U2FsdGVkX19bNjipDYNpAECzhOJ2ivJnIIIUdhgMWy8="""
5004,NY,Otsego,4,"""U2FsdGVkX19flBwxXFvU5tplBaUPdLl5Fy0zGxPSR34="""
5005,NY,Putnam,57,"""U2FsdGVkX18y2sMir1XZbeLpZBbKacJqsxdBhCDQsfM="""
5006,NY,Rensselaer,23,"""U2FsdGVkX190pJlli1cY7iiBsNqZkmXa2P5G1K5Gnwg="""
5007,NY,Rockland,602,"""U2FsdGVkX1+016chGxLevWkliF03mvezUjBCQwosRIU="""
5008,NY,Saratoga,11,"""U2FsdGVkX18Mspk1c43Dkcd6uYb2EG0HrTMwZn2kmNI="""
5009,NY,Schenectady,28,"""U2FsdGVkX18U4NF1BYNo2PNP9C6bvHQj7NShQwr0hNc="""
5010,NY,Steuben,39,"""U2FsdGVkX1/2Rm95/n9Gd+xf24HFABCYKGcW4NL7Zl8="""
5011,NY,Suffolk,1733,"""U2FsdGVkX1/H9Nbbk/hHvckljwaikOlRg2hXkoukrms="""
5012,NY,Sullivan,25,"""U2FsdGVkX19qMSV1ABU/TtI6kgtAk6JNAPXw+gc7F1E="""
5013,NY,Ulster,64,"""U2FsdGVkX1+xACa0IxlOdMdVuZbBgYx8CuwZl2yrPks="""
5014,NY,Unassigned,0,"""U2FsdGVkX1+hVlhCKgJ0tduylLKlDA+uL9VKMoTCkT0="""
5015,NY,Washington,13,"""U2FsdGVkX19cdOVQNSi2TxEyoetUtasAAHvLkFL5PaE="""
5016,NY,Westchester,1275,"""U2FsdGVkX198srPefL0/uSk4ziN2UFr5wJa45IjLhP4="""
5017,NY,Wyoming,5,"""U2FsdGVkX18DiRlaIP58g/0rSivyYluxj+jqjyIDcRM="""
5018,OH,Allen,30,30
5019,OH,Ashtabula,26,26
5020,OH,Athens,1,1
5021,OH,Auglaize,3,3
5022,OH,Belmont,8,8
5023,OH,Brown,1,1
5024,OH,Butler,16,16
5025,OH,Champaign,1,1
5026,OH,Clermont,4,4
5027,OH,Columbiana,43,43
5028,OH,Cuyahoga,163,163
5029,OH,Darke,16,16
5030,OH,Delaware,5,5
5031,OH,Erie,3,3
5032,OH,Franklin,169,169
5033,OH,Gallia,1,1
5034,OH,Geauga,24,24
5035,OH,Greene,5,5
5036,OH,Hamilton,111,111
5037,OH,Hancock,1,1
5038,OH,Huron,1,1
5039,OH,Knox,1,1
5040,OH,Lake,8,8
5041,OH,Licking,7,7
5042,OH,Lorain,57,57
5043,OH,Lucas,203,203
5044,OH,Madison,5,5
5045,OH,Mahoning,146,146
5046,OH,Medina,18,18
5047,OH,Mercer,1,1
5048,OH,Miami,30,30
5049,OH,Montgomery,13,13
5050,OH,Portage,51,51
5051,OH,Preble,1,1
5052,OH,Richland,2,2
5053,OH,Sandusky,8,8
5054,OH,Seneca,2,2
5055,OH,Stark,74,74
5056,OH,Summit,110,110
5057,OH,Trumbull,38,38
5058,OH,Warren,14,14
5059,OH,Washington,17,17
5060,OH,Wayne,48,48
5061,OH,Wood,42,42
5062,OH,Wyandot,2,2
5063,OK,Adair,3,3
5064,OK,Canadian,3,3
5065,OK,Cherokee,1,1
5066,OK,Cleveland,36,36
5067,OK,Creek,7,7
5068,OK,Garfield,1,1
5069,OK,Greer,7,7
5070,OK,Kay,7,7
5071,OK,Latimer,1,1
5072,OK,Mayes,4,4
5073,OK,Muskogee,6,6
5074,OK,Oklahoma,46,46
5075,OK,Osage,8,8
5076,OK,Pawnee,2,2
5077,OK,Pottawatomie,4,4
5078,OK,Seminole,2,2
5079,OK,Sequoyah,3,3
5080,OK,Stephens,1,1
5081,OK,Tulsa,37,37
5082,OK,Wagoner,17,17
5083,OK,Washington,30,30
5084,OR,Benton,5,5
5085,OR,Clackamas,9,9
5086,OR,Josephine,1,1
5087,OR,Lane,2,2
5088,OR,Linn,8,8
5089,OR,Marion,23,23
5090,OR,Multnomah,55,55
5091,OR,Polk,9,9
5092,OR,Washington,15,15
5093,OR,Yamhill,7,7
5094,PA,Adams,6,6
5095,PA,Allegheny,143,143
5096,PA,Armstrong,5,5
5097,PA,Beaver,83,83
5098,PA,Bedford,1,1
5099,PA,Berks,208,208
5100,PA,Bucks,421,421
5101,PA,Butler,6,6
5102,PA,Cambria,1,1
5103,PA,Carbon,17,17
5104,PA,Chester,220,220
5105,PA,Columbia,33,33
5106,PA,Cumberland,48,48
5107,PA,Dauphin,39,39
5108,PA,Delaware,478,478
5109,PA,Fayette,4,4
5110,PA,Lackawanna,147,147
5111,PA,Lancaster,253,253
5112,PA,Lawrence,7,7
5113,PA,Lebanon,19,19
5114,PA,Lehigh,139,139
5115,PA,Luzerne,127,127
5116,PA,Monroe,70,70
5117,PA,Montgomery,614,614
5118,PA,Northampton,196,196
5119,PA,Perry,1,1
5120,PA,Philadelphia,1031,1031
5121,PA,Pike,22,22
5122,PA,Schuylkill,15,15
5123,PA,Snyder,2,2
5124,PA,Susquehanna,14,14
5125,PA,Tioga,1,1
5126,PA,Westmoreland,32,32
5127,PA,York,15,15
5128,PR,Puerto Rico,122,123
5129,RI,Providence,0,0
5130,RI,Unassigned,489,489
5131,SC,Aiken,7,7
5132,SC,Anderson,8,8
5133,SC,Beaufort,12,12
5134,SC,Berkeley,15,15
5135,SC,Calhoun,1,1
5136,SC,Charleston,10,10
5137,SC,Clarendon,32,32
5138,SC,Dorchester,3,3
5139,SC,Florence,27,27
5140,SC,Georgetown,3,3
5141,SC,Greenville,46,46
5142,SC,Horry,18,18
5143,SC,Kershaw,12,12
5144,SC,Laurens,3,3
5145,SC,Lee,11,11
5146,SC,Lexington,26,26
5147,SC,Marion,4,4
5148,SC,McCormick,1,1
5149,SC,Newberry,1,1
5150,SC,Richland,60,60
5151,SC,Spartanburg,13,13
5152,SC,Sumter,16,16
5153,SC,York,5,5
5154,SD,Beadle,2,2
5155,SD,McCook,1,1
5156,SD,Minnehaha,39,39
5157,SD,Pennington,1,1
5158,TN,Anderson,1,"""U2FsdGVkX1+M2KNK+07lkXbXPhuZOfmdUlcEWZOR4qo="""
5159,TN,Bedford,4,"""U2FsdGVkX1+O9SAwvft871PGcSgSHbNitczBnV/hIFk="""
5160,TN,Blount,3,"""U2FsdGVkX185Vd1qkrGgCe2HbROBsQp6fEmKpV13TE8="""
5161,TN,Davidson,41,"""U2FsdGVkX1/lid/IEnNkCzw7MgBBBAgxfOhkUHRvioI="""
5162,TN,Franklin,1,"""U2FsdGVkX19dD8iFwacBCFl23qzIHFO54yRJ5bFPh2Y="""
5163,TN,Greene,2,"""U2FsdGVkX1/W4YzjSLw+nrvE+58IYJfCR0G9fGDTulw="""
5164,TN,Hamblen,2,"""U2FsdGVkX1/eyP4CKACFAECpNRuW2VcSdeWmLUqJCg8="""
5165,TN,Hamilton,13,"""U2FsdGVkX19CL9qqdSSlehMCB1xsk7syVDHQasMcZsI="""
5166,TN,Hawkins,2,"""U2FsdGVkX1+mWTzbmn/kqki+OKviIIX+oB/92EPz1Zk="""
5167,TN,Haywood,1,"""U2FsdGVkX185R8GfGAB0FNbHm+tAPsBpVDYCohT0z/M="""
5168,TN,Knox,5,"""U2FsdGVkX18xpZxFsSOqQ+vXI8kQ86W44JDmaa0fyXM="""
5169,TN,Macon,3,"""U2FsdGVkX18NDCy/b08s4raSLotCVTIeM3THseNoLak="""
5170,TN,Marion,1,"""U2FsdGVkX1/n/8V4QOIUno0lSfa4JXKPdc9GLde3TmA="""
5171,TN,Marshall,1,"""U2FsdGVkX1+PezTLm0q4yxS/heNriaIGMEylzFsvwEw="""
5172,TN,Montgomery,2,"""U2FsdGVkX18t0G/163D2mvbTO32CTjlYIbwewI0sgeo="""
5173,TN,Obion,1,"""U2FsdGVkX18aNBz/w56k3AmfpvbcJO2iKSetXThWBY0="""
5174,TN,Out-of-state,4,"""U2FsdGVkX1+YgQgIeQGPhAUQLnOqvOV0WGwO+tfwfb4="""
5175,TN,Rutherford,19,"""U2FsdGVkX1/3MA7U76k9ey/7PwdHAMtxPBl06G5Z95w="""
5176,TN,Shelby,85,"""U2FsdGVkX1/Wpnn51Q9GYFG4oMVJLZ3AULJIigIY9hM="""
5177,TN,Sullivan,2,"""U2FsdGVkX1+0r0kUHM5EUXCcHp/02fWa/XXiQd9c/Xc="""
5178,TN,Sumner,41,"""U2FsdGVkX18o9W98POhBmCfTkKspBJahizLNWmsXkKQ="""
5179,TN,Trousdale,4,"""U2FsdGVkX19Qx4IOFLNPOnsWwCoKTNT3z3rFhhgh2Jw="""
5180,TN,Williamson,10,"""U2FsdGVkX1+XE9us2ux/W5iimzAtzvk52TbHFAejjMw="""
5181,TN,Wilson,8,"""U2FsdGVkX1/WZEvtWny0dnmryed7qf/60EuO8vncwKc="""
5182,TX,Bastrop,2,2
5183,TX,Bell,3,3
5184,TX,Bexar,62,62
5185,TX,Bowie,3,3
5186,TX,Brazoria,9,9
5187,TX,Brazos,18,18
5188,TX,Cameron,27,27
5189,TX,Castro,1,1
5190,TX,Collin,31,31
5191,TX,Comal,6,6
5192,TX,Dallas,170,170
5193,TX,Dawson,1,1
5194,TX,Denton,28,28
5195,TX,Ector,4,4
5196,TX,El Paso,45,45
5197,TX,Ellis,12,12
5198,TX,Erath,1,1
5199,TX,Fort Bend,40,40
5200,TX,Galveston,31,31
5201,TX,Hale,4,4
5202,TX,Hardin,4,4
5203,TX,Harris--Houston,114,114
5204,TX,Harris--Non Houston,90,90
5205,TX,Harrison,19,19
5206,TX,Hidalgo,10,10
5207,TX,Hockley,1,1
5208,TX,Hood,3,3
5209,TX,Howard,1,1
5210,TX,Jasper,1,1
5211,TX,Jefferson,26,26
5212,TX,Johnson,4,4
5213,TX,Limestone,1,1
5214,TX,Lubbock,50,50
5215,TX,Matagorda,5,5
5216,TX,McLennan,4,4
5217,TX,Medina,2,2
5218,TX,Midland,12,12
5219,TX,Montgomery,18,18
5220,TX,Nacogdoches,17,17
5221,TX,Navarro,2,2
5222,TX,Oldham,1,1
5223,TX,Palo Pinto,2,2
5224,TX,Panola,15,15
5225,TX,Potter,23,23
5226,TX,Randall,4,4
5227,TX,San Augustine,1,1
5228,TX,Smith,3,3
5229,TX,Tarrant,120,120
5230,TX,Taylor,6,6
5231,TX,Tom Green,1,1
5232,TX,Travis,77,77
5233,TX,Van Zandt,1,1
5234,TX,Washington,22,22
5235,TX,Webb,17,17
5236,TX,Willacy,1,1
5237,TX,Williamson,19,19
5238,UT,Davis,2,2
5239,UT,Salt Lake,53,53
5240,UT,Unassigned,0,0
5241,UT,Utah,11,11
5242,UT,Weber-Morgan,3,3
5243,VA,Alexandria,34,34
5244,VA,Arlington,74,75
5245,VA,Charlottesville,2,2
5246,VA,Fairfax,278,282
5247,VA,Hampton,3,3
5248,VA,Henrico,113,113
5249,VA,James City,15,15
5250,VA,Loudoun,48,48
5251,VA,Newport News,10,10
5252,VA,Prince William,69,70
5253,VA,Unassigned,0,0
5254,VA,Virginia Beach,19,19
5255,VA,Williamsburg,3,3
5256,VA,York,3,3
5257,VI,Unassigned,6,6
5258,VT,Addison,2,2
5259,VT,Bennington,1,1
5260,VT,Chittenden,37,37
5261,VT,Franklin,5,5
5262,VT,Lamoille,1,1
5263,VT,Windham,3,3
5264,VT,Windsor,2,2
5265,WA,Chelan,6,6
5266,WA,Clark,25,25
5267,WA,Grant,3,3
5268,WA,Island,11,11
5269,WA,King,526,526
5270,WA,Kitsap,2,2
5271,WA,Klickitat,3,3
5272,WA,Lewis,3,3
5273,WA,Pierce,62,62
5274,WA,Skagit,14,14
5275,WA,Snohomish,126,126
5276,WA,Spokane,30,30
5277,WA,Thurston,1,1
5278,WA,Whatcom,35,35
5279,WA,Yakima,74,74
5280,WI,Brown,22,22
5281,WI,Buffalo,1,1
5282,WI,Columbia,1,1
5283,WI,Dane,25,25
5284,WI,Fond du Lac,3,3
5285,WI,Grant,10,10
5286,WI,Iron,1,1
5287,WI,Kenosha,18,18
5288,WI,Milwaukee,252,252
5289,WI,Outagamie,4,4
5290,WI,Ozaukee,11,11
5291,WI,Racine,18,18
5292,WI,Rock,14,14
5293,WI,Sauk,3,3
5294,WI,Sheboygan,3,3
5295,WI,Washington,4,4
