,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268
2020-05-02,68.0,31.0,453.0,43.0,225.0,33.0,93.0,589.0,25.0,11.0,,170.0,93.0,7703.0,66.0,70.0,6412.0,68.0,44.0,61.0,3537.0,,234.0,4643.0,314.0,,15.0,75.0,64.0,15.0,240.0,460.0,13.0,,313.0,1063.0,406.0,10.0,,52.0,,218.0,24597.0,,,6736.0,17.0,140.0,16.0,,,,,75.0,323.0,10.0,1223.0,800.0,6091.0,94.0,1265.0,225.0,28236.0,,455.0,25.0,21.0,250.0,22.0,30.0,,16.0,24.0,18.0,45.0,92.0,103.0,26.0,,10.0,1972.0,122.0,171.0,,4909.0,20.0,,33.0,68.0,81.0,210.0,11.0,417.0,192.0,10.0,1124.0,579.0,651.0,1007.0,12.0,744.0,1169.0,41.0,,169.0,,179.0,,16.0,23.0,92.0,28.0,116.0,,24543.0,,36.0,2653.0,1754.0,,16.0,54.0,,41.0,3258.0,64943.0,272.0,111.0,27583.0,17.0,,10.0,238619.0,,,31.0,453.0,43.0,225.0,33.0,93.0,589.0,25.0,11.0,,170.0,93.0,7703.0,66.0,70.0,6412.0,68.0,44.0,61.0,3537.0,,234.0,4643.0,314.0,,15.0,75.0,64.0,15.0,240.0,460.0,13.0,,313.0,1063.0,406.0,10.0,,52.0,,218.0,24597.0,,,6736.0,17.0,140.0,16.0,,,,,75.0,323.0,10.0,1223.0,800.0,6091.0,94.0,1265.0,225.0,28236.0,,455.0,25.0,21.0,250.0,22.0,30.0,,16.0,24.0,18.0,45.0,92.0,103.0,26.0,,10.0,1972.0,122.0,171.0,,4909.0,20.0,,33.0,68.0,81.0,210.0,11.0,417.0,192.0,10.0,1124.0,579.0,651.0,1007.0,12.0,744.0,1169.0,41.0,,169.0,,179.0,,16.0,23.0,92.0,28.0,116.0,,24543.0,,36.0,2653.0,1754.0,,16.0,54.0,,41.0,3258.0,64943.0,272.0,111.0,27583.0,17.0,,10.0,238619.0,,
2020-05-03,72.0,31.0,459.0,44.0,237.0,33.0,94.0,596.0,25.0,11.0,,175.0,97.0,7765.0,71.0,72.0,6761.0,72.0,44.0,64.0,3684.0,10.0,247.0,4643.0,324.0,,15.0,77.0,66.0,15.0,245.0,475.0,13.0,,326.0,1371.0,415.0,11.0,,53.0,,220.0,24763.0,,,6812.0,18.0,143.0,17.0,,,,,76.0,335.0,10.0,1323.0,831.0,6156.0,95.0,1286.0,229.0,28710.0,,474.0,25.0,22.0,250.0,22.0,33.0,,16.0,25.0,18.0,46.0,92.0,103.0,26.0,,10.0,2061.0,124.0,173.0,,5003.0,20.0,,35.0,85.0,82.0,211.0,12.0,440.0,197.0,10.0,1200.0,603.0,664.0,1023.0,12.0,771.0,1222.0,41.0,,176.0,,189.0,,17.0,24.0,94.0,31.0,123.0,,25100.0,,41.0,2669.0,1762.0,,16.0,54.0,,42.0,3336.0,66369.0,279.0,119.0,28205.0,17.0,,10.0,243813.0,,,31.0,459.0,44.0,237.0,33.0,94.0,596.0,25.0,11.0,,175.0,97.0,7765.0,71.0,72.0,6761.0,72.0,44.0,64.0,3684.0,10.0,247.0,4643.0,324.0,,15.0,77.0,66.0,15.0,245.0,475.0,13.0,,326.0,1371.0,415.0,11.0,,53.0,,220.0,24763.0,,,6812.0,18.0,143.0,17.0,,,,,76.0,335.0,10.0,1323.0,831.0,6156.0,95.0,1286.0,229.0,28710.0,,474.0,25.0,22.0,250.0,22.0,33.0,,16.0,25.0,18.0,46.0,92.0,103.0,26.0,,10.0,2061.0,124.0,173.0,,5003.0,20.0,,35.0,85.0,82.0,211.0,12.0,440.0,197.0,10.0,1200.0,603.0,664.0,1023.0,12.0,771.0,1222.0,41.0,,176.0,,189.0,,17.0,24.0,94.0,31.0,123.0,,25100.0,,41.0,2669.0,1762.0,,16.0,54.0,,42.0,3336.0,66369.0,279.0,119.0,28205.0,17.0,,10.0,243813.0,,
2020-05-04,85.0,31.0,463.0,45.0,246.0,35.0,95.0,598.0,25.0,11.0,,177.0,99.0,7844.0,76.0,77.0,7051.0,73.0,45.0,64.0,3795.0,10.0,260.0,4643.0,340.0,,17.0,79.0,67.0,15.0,248.0,484.0,13.0,,333.0,1564.0,429.0,11.0,,55.0,,230.0,24900.0,,,6866.0,18.0,144.0,17.0,,,,,82.0,340.0,10.0,1391.0,845.0,6203.0,97.0,1303.0,232.0,28884.0,,487.0,27.0,24.0,252.0,22.0,38.0,10.0,16.0,25.0,18.0,46.0,96.0,105.0,27.0,,10.0,2154.0,125.0,174.0,,5072.0,20.0,,36.0,87.0,84.0,211.0,12.0,457.0,197.0,10.0,1286.0,607.0,678.0,1043.0,12.0,790.0,1280.0,41.0,,184.0,,193.0,,18.0,24.0,96.0,32.0,131.0,,25264.0,,41.0,2679.0,1762.0,,16.0,54.0,,42.0,3397.0,67682.0,288.0,126.0,28520.0,17.0,10.0,10.0,247470.0,,,31.0,463.0,45.0,246.0,35.0,95.0,598.0,25.0,11.0,,177.0,99.0,7844.0,76.0,77.0,7051.0,73.0,45.0,64.0,3795.0,10.0,260.0,4643.0,340.0,,17.0,79.0,67.0,15.0,248.0,484.0,13.0,,333.0,1564.0,429.0,11.0,,55.0,,230.0,24900.0,,,6866.0,18.0,144.0,17.0,,,,,82.0,340.0,10.0,1391.0,845.0,6203.0,97.0,1303.0,232.0,28884.0,,487.0,27.0,24.0,252.0,22.0,38.0,10.0,16.0,25.0,18.0,46.0,96.0,105.0,27.0,,10.0,2154.0,125.0,174.0,,5072.0,20.0,,36.0,87.0,84.0,211.0,12.0,457.0,197.0,10.0,1286.0,607.0,678.0,1043.0,12.0,790.0,1280.0,41.0,,184.0,,193.0,,18.0,24.0,96.0,32.0,131.0,,25264.0,,41.0,2679.0,1762.0,,16.0,54.0,,42.0,3397.0,67682.0,288.0,126.0,28520.0,17.0,10.0,10.0,247470.0,,
2020-05-05,90.0,31.0,465.0,45.0,260.0,39.0,96.0,600.0,26.0,11.0,,182.0,103.0,7924.0,82.0,78.0,7367.0,78.0,46.0,64.0,4003.0,10.0,270.0,4643.0,358.0,,17.0,80.0,69.0,15.0,252.0,493.0,13.0,,346.0,1569.0,436.0,13.0,,55.0,,240.0,25204.0,,,6993.0,18.0,146.0,19.0,,,,11.0,83.0,351.0,10.0,1566.0,864.0,6277.0,98.0,1319.0,235.0,29079.0,,536.0,29.0,24.0,254.0,26.0,40.0,10.0,16.0,25.0,18.0,46.0,96.0,105.0,29.0,,10.0,2271.0,132.0,179.0,,5098.0,20.0,,37.0,93.0,85.0,214.0,12.0,476.0,200.0,10.0,1344.0,623.0,698.0,1063.0,12.0,818.0,1356.0,41.0,,191.0,10.0,197.0,,18.0,25.0,97.0,35.0,138.0,,25428.0,,41.0,2769.0,1784.0,,16.0,54.0,,43.0,3461.0,68922.0,303.0,137.0,28809.0,17.0,10.0,10.0,251537.0,,,31.0,465.0,45.0,260.0,39.0,96.0,600.0,26.0,11.0,,182.0,103.0,7924.0,82.0,78.0,7367.0,78.0,46.0,64.0,4003.0,10.0,270.0,4643.0,358.0,,17.0,80.0,69.0,15.0,252.0,493.0,13.0,,346.0,1569.0,436.0,13.0,,55.0,,240.0,25204.0,,,6993.0,18.0,146.0,19.0,,,,11.0,83.0,351.0,10.0,1566.0,864.0,6277.0,98.0,1319.0,235.0,29079.0,,536.0,29.0,24.0,254.0,26.0,40.0,10.0,16.0,25.0,18.0,46.0,96.0,105.0,29.0,,10.0,2271.0,132.0,179.0,,5098.0,20.0,,37.0,93.0,85.0,214.0,12.0,476.0,200.0,10.0,1344.0,623.0,698.0,1063.0,12.0,818.0,1356.0,41.0,,191.0,10.0,197.0,,18.0,25.0,97.0,35.0,138.0,,25428.0,,41.0,2769.0,1784.0,,16.0,54.0,,43.0,3461.0,68922.0,303.0,137.0,28809.0,17.0,10.0,10.0,251537.0,,
2020-05-06,95.0,31.0,470.0,46.0,264.0,40.0,97.0,606.0,26.0,11.0,,183.0,107.0,8016.0,86.0,79.0,7938.0,80.0,48.0,64.0,4190.0,17.0,275.0,4643.0,378.0,,18.0,83.0,69.0,15.0,257.0,503.0,13.0,,354.0,1569.0,452.0,14.0,,55.0,,246.0,25537.0,,,6993.0,18.0,146.0,19.0,10.0,,10.0,12.0,93.0,363.0,10.0,1693.0,872.0,6340.0,102.0,1339.0,238.0,29315.0,,556.0,29.0,24.0,255.0,26.0,40.0,11.0,17.0,25.0,20.0,46.0,96.0,106.0,32.0,,10.0,2507.0,136.0,181.0,,5185.0,21.0,,38.0,98.0,86.0,215.0,13.0,514.0,210.0,10.0,1444.0,637.0,716.0,1074.0,12.0,841.0,1451.0,41.0,,200.0,11.0,200.0,11.0,18.0,25.0,98.0,38.0,148.0,,25613.0,,45.0,2854.0,1795.0,,16.0,54.0,,43.0,3520.0,71064.0,316.0,146.0,29501.0,17.0,10.0,10.0,257239.0,,,31.0,470.0,46.0,264.0,40.0,97.0,606.0,26.0,11.0,,183.0,107.0,8016.0,86.0,79.0,7938.0,80.0,48.0,64.0,4190.0,17.0,275.0,4643.0,378.0,,18.0,83.0,69.0,15.0,257.0,503.0,13.0,,354.0,1569.0,452.0,14.0,,55.0,,246.0,25537.0,,,6993.0,18.0,146.0,19.0,10.0,,10.0,12.0,93.0,363.0,10.0,1693.0,872.0,6340.0,102.0,1339.0,238.0,29315.0,,556.0,29.0,24.0,255.0,26.0,40.0,11.0,17.0,25.0,20.0,46.0,96.0,106.0,32.0,,10.0,2507.0,136.0,181.0,,5185.0,21.0,,38.0,98.0,86.0,215.0,13.0,514.0,210.0,10.0,1444.0,637.0,716.0,1074.0,12.0,841.0,1451.0,41.0,,200.0,11.0,200.0,11.0,18.0,25.0,98.0,38.0,148.0,,25613.0,,45.0,2854.0,1795.0,,16.0,54.0,,43.0,3520.0,71064.0,316.0,146.0,29501.0,17.0,10.0,10.0,257239.0,,
2020-05-07,104.0,31.0,476.0,46.0,273.0,40.0,97.0,608.0,28.0,11.0,,186.0,112.0,8339.0,91.0,86.0,8588.0,84.0,48.0,108.0,4366.0,17.0,281.0,4643.0,397.0,,18.0,85.0,69.0,15.0,262.0,506.0,13.0,,362.0,1618.0,469.0,15.0,,55.0,,252.0,25812.0,,,7275.0,18.0,147.0,21.0,11.0,,10.0,12.0,99.0,373.0,10.0,1785.0,895.0,6418.0,102.0,1375.0,239.0,29684.0,,556.0,30.0,26.0,256.0,26.0,42.0,12.0,17.0,25.0,20.0,48.0,98.0,107.0,32.0,,10.0,2704.0,143.0,183.0,,5221.0,21.0,,38.0,103.0,88.0,216.0,13.0,564.0,218.0,10.0,1533.0,658.0,733.0,1089.0,12.0,864.0,1537.0,41.0,,209.0,12.0,203.0,14.0,20.0,25.0,99.0,39.0,153.0,,25857.0,,49.0,2941.0,1805.0,,16.0,55.0,,43.0,3584.0,73455.0,327.0,157.0,30150.0,17.0,10.0,10.0,263855.0,,,31.0,476.0,46.0,273.0,40.0,97.0,608.0,28.0,11.0,,186.0,112.0,8339.0,91.0,86.0,8588.0,84.0,48.0,108.0,4366.0,17.0,281.0,4643.0,397.0,,18.0,85.0,69.0,15.0,262.0,506.0,13.0,,362.0,1618.0,469.0,15.0,,55.0,,252.0,25812.0,,,7275.0,18.0,147.0,21.0,11.0,,10.0,12.0,99.0,373.0,10.0,1785.0,895.0,6418.0,102.0,1375.0,239.0,29684.0,,556.0,30.0,26.0,256.0,26.0,42.0,12.0,17.0,25.0,20.0,48.0,98.0,107.0,32.0,,10.0,2704.0,143.0,183.0,,5221.0,21.0,,38.0,103.0,88.0,216.0,13.0,564.0,218.0,10.0,1533.0,658.0,733.0,1089.0,12.0,864.0,1537.0,41.0,,209.0,12.0,203.0,14.0,20.0,25.0,99.0,39.0,153.0,,25857.0,,49.0,2941.0,1805.0,,16.0,55.0,,43.0,3584.0,73455.0,327.0,157.0,30150.0,17.0,10.0,10.0,263855.0,,
2020-05-08,106.0,31.0,483.0,47.0,282.0,42.0,97.0,609.0,28.0,11.0,,199.0,116.0,8415.0,102.0,90.0,9190.0,84.0,48.0,108.0,4541.0,27.0,285.0,4643.0,407.0,,20.0,86.0,73.0,15.0,270.0,514.0,13.0,,373.0,1654.0,482.0,15.0,,56.0,,255.0,25990.0,,,7392.0,18.0,148.0,23.0,11.0,,10.0,12.0,105.0,383.0,10.0,1889.0,930.0,6486.0,102.0,1403.0,240.0,29958.0,,577.0,30.0,29.0,256.0,27.0,44.0,12.0,18.0,25.0,20.0,49.0,100.0,107.0,32.0,,10.0,2961.0,145.0,183.0,,5306.0,21.0,,42.0,107.0,89.0,217.0,15.0,585.0,225.0,10.0,1627.0,685.0,755.0,1105.0,12.0,888.0,1625.0,41.0,,219.0,13.0,206.0,16.0,20.0,26.0,99.0,44.0,161.0,,26070.0,,52.0,3040.0,1810.0,12.0,16.0,55.0,,44.0,3641.0,75662.0,340.0,165.0,30689.0,17.0,10.0,10.0,269567.0,,,31.0,483.0,47.0,282.0,42.0,97.0,609.0,28.0,11.0,,199.0,116.0,8415.0,102.0,90.0,9190.0,84.0,48.0,108.0,4541.0,27.0,285.0,4643.0,407.0,,20.0,86.0,73.0,15.0,270.0,514.0,13.0,,373.0,1654.0,482.0,15.0,,56.0,,255.0,25990.0,,,7392.0,18.0,148.0,23.0,11.0,,10.0,12.0,105.0,383.0,10.0,1889.0,930.0,6486.0,102.0,1403.0,240.0,29958.0,,577.0,30.0,29.0,256.0,27.0,44.0,12.0,18.0,25.0,20.0,49.0,100.0,107.0,32.0,,10.0,2961.0,145.0,183.0,,5306.0,21.0,,42.0,107.0,89.0,217.0,15.0,585.0,225.0,10.0,1627.0,685.0,755.0,1105.0,12.0,888.0,1625.0,41.0,,219.0,13.0,206.0,16.0,20.0,26.0,99.0,44.0,161.0,,26070.0,,52.0,3040.0,1810.0,12.0,16.0,55.0,,44.0,3641.0,75662.0,340.0,165.0,30689.0,17.0,10.0,10.0,269567.0,,
2020-05-09,109.0,31.0,488.0,47.0,293.0,43.0,97.0,614.0,28.0,11.0,,206.0,121.0,8521.0,106.0,98.0,10017.0,86.0,48.0,108.0,4697.0,28.0,294.0,4643.0,428.0,,20.0,86.0,74.0,15.0,273.0,522.0,13.0,,380.0,1704.0,503.0,16.0,,56.0,,260.0,26233.0,,10.0,7510.0,18.0,150.0,24.0,11.0,,10.0,12.0,107.0,392.0,10.0,1985.0,943.0,6541.0,104.0,1429.0,245.0,30201.0,,590.0,31.0,29.0,256.0,27.0,47.0,12.0,18.0,26.0,20.0,49.0,100.0,107.0,35.0,,10.0,3160.0,150.0,186.0,,5377.0,21.0,,44.0,117.0,90.0,218.0,16.0,599.0,231.0,10.0,1714.0,696.0,776.0,1114.0,12.0,923.0,1723.0,41.0,,229.0,13.0,209.0,17.0,20.0,26.0,100.0,44.0,178.0,,26299.0,,59.0,3175.0,1823.0,12.0,21.0,55.0,10.0,45.0,3689.0,77180.0,361.0,174.0,31316.0,18.0,10.0,10.0,274898.0,,,31.0,488.0,47.0,293.0,43.0,97.0,614.0,28.0,11.0,,206.0,121.0,8521.0,106.0,98.0,10017.0,86.0,48.0,108.0,4697.0,28.0,294.0,4643.0,428.0,,20.0,86.0,74.0,15.0,273.0,522.0,13.0,,380.0,1704.0,503.0,16.0,,56.0,,260.0,26233.0,,10.0,7510.0,18.0,150.0,24.0,11.0,,10.0,12.0,107.0,392.0,10.0,1985.0,943.0,6541.0,104.0,1429.0,245.0,30201.0,,590.0,31.0,29.0,256.0,27.0,47.0,12.0,18.0,26.0,20.0,49.0,100.0,107.0,35.0,,10.0,3160.0,150.0,186.0,,5377.0,21.0,,44.0,117.0,90.0,218.0,16.0,599.0,231.0,10.0,1714.0,696.0,776.0,1114.0,12.0,923.0,1723.0,41.0,,229.0,13.0,209.0,17.0,20.0,26.0,100.0,44.0,178.0,,26299.0,,59.0,3175.0,1823.0,12.0,21.0,55.0,10.0,45.0,3689.0,77180.0,361.0,174.0,31316.0,18.0,10.0,10.0,274898.0,,
2020-05-10,115.0,31.0,494.0,48.0,300.0,44.0,97.0,615.0,31.0,11.0,,214.0,126.0,8581.0,114.0,102.0,10656.0,90.0,48.0,108.0,4823.0,31.0,304.0,4643.0,445.0,,21.0,87.0,74.0,15.0,276.0,526.0,13.0,,385.0,1717.0,514.0,17.0,,60.0,,265.0,26313.0,,10.0,7549.0,22.0,151.0,24.0,11.0,,10.0,12.0,108.0,405.0,10.0,2101.0,959.0,6589.0,107.0,1446.0,247.0,30395.0,,607.0,31.0,30.0,256.0,28.0,49.0,12.0,18.0,26.0,20.0,49.0,101.0,108.0,37.0,,10.0,3353.0,161.0,186.0,,5441.0,21.0,,45.0,128.0,91.0,219.0,17.0,636.0,237.0,10.0,1814.0,704.0,785.0,1126.0,13.0,939.0,1827.0,41.0,,239.0,17.0,215.0,18.0,20.0,26.0,101.0,48.0,186.0,,26478.0,,64.0,3220.0,1830.0,20.0,21.0,56.0,10.0,45.0,3739.0,78795.0,376.0,185.0,31662.0,18.0,10.0,10.0,279311.0,,,31.0,494.0,48.0,300.0,44.0,97.0,615.0,31.0,11.0,,214.0,126.0,8581.0,114.0,102.0,10656.0,90.0,48.0,108.0,4823.0,31.0,304.0,4643.0,445.0,,21.0,87.0,74.0,15.0,276.0,526.0,13.0,,385.0,1717.0,514.0,17.0,,60.0,,265.0,26313.0,,10.0,7549.0,22.0,151.0,24.0,11.0,,10.0,12.0,108.0,405.0,10.0,2101.0,959.0,6589.0,107.0,1446.0,247.0,30395.0,,607.0,31.0,30.0,256.0,28.0,49.0,12.0,18.0,26.0,20.0,49.0,101.0,108.0,37.0,,10.0,3353.0,161.0,186.0,,5441.0,21.0,,45.0,128.0,91.0,219.0,17.0,636.0,237.0,10.0,1814.0,704.0,785.0,1126.0,13.0,939.0,1827.0,41.0,,239.0,17.0,215.0,18.0,20.0,26.0,101.0,48.0,186.0,,26478.0,,64.0,3220.0,1830.0,20.0,21.0,56.0,10.0,45.0,3739.0,78795.0,376.0,185.0,31662.0,18.0,10.0,10.0,279311.0,,
2020-05-11,120.0,31.0,502.0,48.0,305.0,45.0,97.0,618.0,32.0,11.0,,228.0,131.0,8656.0,118.0,107.0,11123.0,91.0,49.0,114.0,4991.0,31.0,312.0,4643.0,463.0,,21.0,90.0,77.0,16.0,280.0,529.0,13.0,,388.0,2127.0,525.0,17.0,,60.0,,267.0,26383.0,,10.0,7569.0,22.0,151.0,26.0,11.0,,10.0,15.0,108.0,413.0,10.0,2212.0,973.0,6640.0,109.0,1458.0,252.0,30560.0,,624.0,31.0,32.0,256.0,28.0,58.0,12.0,18.0,26.0,20.0,50.0,101.0,108.0,38.0,,10.0,3465.0,169.0,188.0,,5459.0,21.0,,46.0,143.0,91.0,219.0,17.0,659.0,244.0,10.0,1889.0,719.0,800.0,1135.0,14.0,961.0,1915.0,41.0,,246.0,19.0,215.0,18.0,20.0,26.0,102.0,51.0,194.0,,26621.0,,70.0,3225.0,1833.0,20.0,21.0,56.0,11.0,45.0,3786.0,79526.0,391.0,198.0,31930.0,19.0,10.0,10.0,282709.0,,,31.0,502.0,48.0,305.0,45.0,97.0,618.0,32.0,11.0,,228.0,131.0,8656.0,118.0,107.0,11123.0,91.0,49.0,114.0,4991.0,31.0,312.0,4643.0,463.0,,21.0,90.0,77.0,16.0,280.0,529.0,13.0,,388.0,2127.0,525.0,17.0,,60.0,,267.0,26383.0,,10.0,7569.0,22.0,151.0,26.0,11.0,,10.0,15.0,108.0,413.0,10.0,2212.0,973.0,6640.0,109.0,1458.0,252.0,30560.0,,624.0,31.0,32.0,256.0,28.0,58.0,12.0,18.0,26.0,20.0,50.0,101.0,108.0,38.0,,10.0,3465.0,169.0,188.0,,5459.0,21.0,,46.0,143.0,91.0,219.0,17.0,659.0,244.0,10.0,1889.0,719.0,800.0,1135.0,14.0,961.0,1915.0,41.0,,246.0,19.0,215.0,18.0,20.0,26.0,102.0,51.0,194.0,,26621.0,,70.0,3225.0,1833.0,20.0,21.0,56.0,11.0,45.0,3786.0,79526.0,391.0,198.0,31930.0,19.0,10.0,10.0,282709.0,,
2020-05-12,122.0,31.0,507.0,48.0,314.0,46.0,97.0,620.0,32.0,11.0,,239.0,135.0,8707.0,122.0,113.0,11653.0,93.0,50.0,125.0,5115.0,31.0,323.0,4644.0,479.0,,21.0,91.0,77.0,16.0,282.0,533.0,13.0,,393.0,2145.0,533.0,18.0,,61.0,,271.0,26646.0,,11.0,7661.0,22.0,151.0,26.0,11.0,,10.0,16.0,116.0,421.0,10.0,2294.0,991.0,6685.0,110.0,1467.0,258.0,30739.0,,633.0,32.0,33.0,258.0,28.0,65.0,12.0,18.0,26.0,20.0,50.0,101.0,109.0,39.0,,10.0,3573.0,175.0,188.0,,5475.0,21.0,,46.0,150.0,91.0,224.0,17.0,706.0,249.0,10.0,1961.0,726.0,811.0,1144.0,14.0,982.0,2009.0,41.0,,255.0,19.0,218.0,19.0,21.0,26.0,102.0,52.0,206.0,,26744.0,,74.0,3256.0,1845.0,21.0,21.0,56.0,11.0,45.0,3841.0,80682.0,408.0,201.0,32141.0,19.0,10.0,10.0,286330.0,,,31.0,507.0,48.0,314.0,46.0,97.0,620.0,32.0,11.0,,239.0,135.0,8707.0,122.0,113.0,11653.0,93.0,50.0,125.0,5115.0,31.0,323.0,4644.0,479.0,,21.0,91.0,77.0,16.0,282.0,533.0,13.0,,393.0,2145.0,533.0,18.0,,61.0,,271.0,26646.0,,11.0,7661.0,22.0,151.0,26.0,11.0,,10.0,16.0,116.0,421.0,10.0,2294.0,991.0,6685.0,110.0,1467.0,258.0,30739.0,,633.0,32.0,33.0,258.0,28.0,65.0,12.0,18.0,26.0,20.0,50.0,101.0,109.0,39.0,,10.0,3573.0,175.0,188.0,,5475.0,21.0,,46.0,150.0,91.0,224.0,17.0,706.0,249.0,10.0,1961.0,726.0,811.0,1144.0,14.0,982.0,2009.0,41.0,,255.0,19.0,218.0,19.0,21.0,26.0,102.0,52.0,206.0,,26744.0,,74.0,3256.0,1845.0,21.0,21.0,56.0,11.0,45.0,3841.0,80682.0,408.0,201.0,32141.0,19.0,10.0,10.0,286330.0,,
2020-05-13,127.0,31.0,515.0,48.0,319.0,47.0,98.0,623.0,33.0,11.0,,250.0,142.0,8761.0,128.0,117.0,12461.0,95.0,51.0,125.0,5300.0,40.0,335.0,4644.0,493.0,,21.0,91.0,78.0,16.0,283.0,527.0,13.0,,402.0,2327.0,544.0,20.0,,61.0,,275.0,26994.0,,11.0,7738.0,22.0,152.0,27.0,11.0,,10.0,16.0,121.0,425.0,10.0,2415.0,1007.0,6733.0,112.0,1488.0,260.0,30911.0,,657.0,32.0,36.0,259.0,29.0,75.0,12.0,18.0,26.0,20.0,50.0,102.0,109.0,40.0,,10.0,3926.0,182.0,188.0,,5529.0,21.0,,47.0,158.0,92.0,228.0,17.0,737.0,252.0,10.0,2057.0,751.0,839.0,1163.0,14.0,1002.0,2116.0,41.0,,264.0,19.0,220.0,19.0,21.0,27.0,102.0,52.0,206.0,,26920.0,,80.0,3313.0,1867.0,21.0,21.0,56.0,11.0,45.0,3894.0,82356.0,425.0,203.0,32769.0,19.0,10.0,10.0,291942.0,10.0,,31.0,515.0,48.0,319.0,47.0,98.0,623.0,33.0,11.0,,250.0,142.0,8761.0,128.0,117.0,12461.0,95.0,51.0,125.0,5300.0,40.0,335.0,4644.0,493.0,,21.0,91.0,78.0,16.0,283.0,527.0,13.0,,402.0,2327.0,544.0,20.0,,61.0,,275.0,26994.0,,11.0,7738.0,22.0,152.0,27.0,11.0,,10.0,16.0,121.0,425.0,10.0,2415.0,1007.0,6733.0,112.0,1488.0,260.0,30911.0,,657.0,32.0,36.0,259.0,29.0,75.0,12.0,18.0,26.0,20.0,50.0,102.0,109.0,40.0,,10.0,3926.0,182.0,188.0,,5529.0,21.0,,47.0,158.0,92.0,228.0,17.0,737.0,252.0,10.0,2057.0,751.0,839.0,1163.0,14.0,1002.0,2116.0,41.0,,264.0,19.0,220.0,19.0,21.0,27.0,102.0,52.0,206.0,,26920.0,,80.0,3313.0,1867.0,21.0,21.0,56.0,11.0,45.0,3894.0,82356.0,425.0,203.0,32769.0,19.0,10.0,10.0,291942.0,10.0,
2020-05-14,132.0,31.0,522.0,49.0,329.0,48.0,98.0,624.0,35.0,11.0,10.0,269.0,146.0,8843.0,142.0,120.0,13240.0,96.0,51.0,136.0,5425.0,42.0,346.0,4644.0,509.0,,24.0,94.0,79.0,17.0,290.0,533.0,13.0,,409.0,2334.0,556.0,20.0,,61.0,,284.0,27077.0,,11.0,7861.0,24.0,155.0,29.0,14.0,,10.0,18.0,123.0,430.0,10.0,2551.0,1028.0,6783.0,115.0,1497.0,264.0,31106.0,,678.0,32.0,40.0,260.0,29.0,82.0,12.0,19.0,26.0,20.0,54.0,103.0,111.0,44.0,,10.0,4220.0,185.0,188.0,,5581.0,21.0,,49.0,164.0,95.0,229.0,17.0,761.0,256.0,11.0,2169.0,772.0,861.0,1175.0,14.0,1036.0,2212.0,41.0,,273.0,21.0,222.0,26.0,21.0,27.0,103.0,52.0,219.0,,27104.0,,90.0,3460.0,1870.0,23.0,21.0,56.0,11.0,45.0,3952.0,84119.0,439.0,206.0,33264.0,19.0,11.0,10.0,297197.0,12.0,,31.0,522.0,49.0,329.0,48.0,98.0,624.0,35.0,11.0,10.0,269.0,146.0,8843.0,142.0,120.0,13240.0,96.0,51.0,136.0,5425.0,42.0,346.0,4644.0,509.0,,24.0,94.0,79.0,17.0,290.0,533.0,13.0,,409.0,2334.0,556.0,20.0,,61.0,,284.0,27077.0,,11.0,7861.0,24.0,155.0,29.0,14.0,,10.0,18.0,123.0,430.0,10.0,2551.0,1028.0,6783.0,115.0,1497.0,264.0,31106.0,,678.0,32.0,40.0,260.0,29.0,82.0,12.0,19.0,26.0,20.0,54.0,103.0,111.0,44.0,,10.0,4220.0,185.0,188.0,,5581.0,21.0,,49.0,164.0,95.0,229.0,17.0,761.0,256.0,11.0,2169.0,772.0,861.0,1175.0,14.0,1036.0,2212.0,41.0,,273.0,21.0,222.0,26.0,21.0,27.0,103.0,52.0,219.0,,27104.0,,90.0,3460.0,1870.0,23.0,21.0,56.0,11.0,45.0,3952.0,84119.0,439.0,206.0,33264.0,19.0,11.0,10.0,297197.0,12.0,
